mt_main_poi_id	mt_poi_cate2_id	mt_poi_cate3_id	poi_name
93168476	202	8	米兰富驿酒店-自助餐厅
93168486	255	258	桑乐太阳能专卖
93168506	201	244	迷宗蟹
93168516	255	258	台山市米业有限公司总经销
93168536	2163	9	富士屋
93168551	2164	2045	食味鲜家常菜
93168566	10	2087	侯姐麻辣烫
93168641	315	383	小童烧烤
93168696	255	258	イワイ
93168701	174	2058	卓嘎藏餐商店
93168706	10	1952	简阳王家羊肉汤
93168711	10	214	味吉锅贴（金虹店）
93168716	184	236	y哥锅
93168731	249	179	一口茶屋大泉学園いなげや店
93168736	10	2109	家常面馆
93168746	10	2109	牛人牛味（七彩城店）
93168781	184	236	鸿福农家苑
93168786	2164	2045	双李家常菜馆
93168846	10	2090	快了麦肯
93168851	309	20	Cannery Row
93168861	10	11	王记驴肉火烧
93168881	255	258	大阳摩托车专卖
93168891	249	12	优口蛋糕（湖墅南路店）
93168896	10	1943	百合饭包
93168926	24	24	江南狗肉大冷面
93168956	201	244	筋头巴脑
93168971	184	2124	奕家厨房
93168981	315	383	原始部落烧烤吧
93168991	184	236	香满园酒楼
93169031	229	2003	伟人印象
93169066	10	11	天天木桶饭
93169086	2165	1988	麦畑咖啡
93169091	184	2124	永井米店
93169131	257	665	李伟土特产精品水果行
93169156	10	2027	西安肉夹馍
93169176	184	2124	酱大骨
93169181	249	179	パパン
93169191	2163	9	阿敏小海鲜
93169226	10	11	牛丼快餐店
93169231	184	236	神鸡神鸭
93169261	229	2003	后院川菜
93169291	201	244	硬骨头金汤餐馆
93169321	2164	2051	正宗兰州牛肉拉面
93169341	184	2124	竹淋阁
93169346	309	26	私享时光西餐厅
93169386	10	11	鸿弟隆江猪脚饭
93169401	10	11	雄记快餐店
93169421	201	313	火酷山韩式水晶烤肉
93169426	229	2001	毛大侠虾王（总店）
93169431	10	1966	碗底香米皮
93169466	10	11	民众早餐快餐店
93169471	257	666	众品冷鲜肉批零中心
93169506	10	2082	北京铮铮饺子馆（江西路店）
93169536	201	244	泓源肥牛
93169556	299	299	兴源饭店
93169611	2165	2110	一碗甜心水果捞（越南特色）
93169621	2164	2045	大众小炒
93169631	175	2005	津福远羊汤烧烤砂锅（王串场五号路店）
93169671	184	2124	沸腾鱼翔酒楼
93169691	10	2090	小芳熟食城
93169701	10	2082	思乡饺子馆
93169746	175	2005	凯里酸汤砂锅粉
93169756	228	228	明凯菜馆
93169771	10	183	方方面面
93169786	184	2124	わたみん家西宮北口店
93169821	10	11	休闲零食吧
93169826	255	258	秋实重工废金属分拣中心（西北门）
93169851	30	1911	亚斌饭店
93169876	184	2124	Leng
93169886	23	2042	権兵衛
93169891	24	24	金云朝族冷面
93169926	10	2109	正宗黄冈馓子
93169941	257	667	里下河猪肉铺
93169961	23	2042	くいどころ北酒場
93169966	315	383	兄弟夜宵
93169986	201	244	虾吃虾涮
93169991	10	11	有滋有味
93170001	10	1958	味之味富源酸菜猪脚
93170011	257	665	惠民蔬菜水果店
93170021	10	2109	贼+深海鱿鱼（新昌世贸店）
93170036	30	1911	缘林源饭店
93170076	315	383	九号厨房
93170081	257	665	郭家肉食店
93170101	10	183	5家卤面馆
93170116	23	2042	Del'Immo, Akasaka
93170141	184	2124	浙鑫便利店
93170196	10	2088	超赞小龙虾外卖店
93170206	257	665	李坤水果店
93170221	23	2042	銀むす
93170316	184	2124	シカゴピザ鈴蘭台店
93170326	10	11	新金饭碗中式快餐（牧屿店）
93170331	184	2124	Bottega LA SOSTA
93170381	30	1911	豫湘饭店
93170406	257	667	锦祥粮行
93170411	10	183	早香面馆
93170436	30	1911	独一风饭店
93170521	10	11	早上好早点坊
93170526	2164	2051	马军椒麻鸡店（绿洲北路店）
93170541	10	2082	苏孟水饺
93170551	10	2109	清沁小吃
93170571	10	2109	杨氏自制凉菜卤肉
93170581	2164	2045	朋宴家常菜（鹏宴二部）
93170641	257	665	王氏三妹水果行
93170646	10	1943	巴比馒头
93170676	184	2124	桂k海记餐厅
93170711	10	2099	沙县小吃
93170721	230	230	毛家湘菜
93170726	10	11	仙侨快餐
93170741	229	2001	小米香辣鱼干锅
93170856	2165	2110	航壹饮品
93170866	230	230	胖胖湘菜馆
93170876	10	2087	神筋麻辣烫
93170896	249	179	D酒间
93170916	184	2124	超级英雄
93170926	257	667	江水特菜批发配送中心
93170946	319	2121	郁金酒家
93170956	30	1911	志国饭店
93170996	10	11	韬乐园
93171061	10	2109	榆林集馍店
93171066	201	153	上串下跳
93171086	229	2001	如愿川菜
93171101	257	666	生态园蔬菜批发零售
93171111	201	244	王婆大虾
93171131	10	11	伊咏家大食堂
93171181	2164	120	熊家私房菜
93171196	184	2124	Tenman Gyoza
93171206	10	2109	老街汤圆
93171211	10	11	永和豆浆
93171221	201	244	刘二娘牛杂火锅店
93171226	10	1977	拥满哥土菜馆
93171241	2163	9	李文龙海鲜调味品宴席大全
93171251	23	2042	うなぎやまだ
93171266	10	183	宝堰面馆新概念主题面馆
93171271	2164	2046	天赐园农家菜
93171276	257	665	新鲜水果店
93171281	184	2124	蔡甸牛肉
93171301	10	1974	羊肉烩面
93171321	10	2089	小铁皮炸串
93171341	249	12	香约幸福蛋糕（石院街店）
93171346	255	258	たまむらとうふ
93171361	2164	2045	双龙宝财家常菜
93171391	255	258	九龙订奶店
93171401	10	2109	阳光小吃店
93171411	23	2042	なごみ
93171431	2165	2110	茗人
93171436	10	183	特色面馆
93171456	184	2124	香川小料理
93171496	10	183	上心海面馄
93171521	2164	2046	峰雲餐馆
93171536	2165	2113	丽萍鲜奶站
93171551	315	383	三石烧烤
93171566	10	1951	万利源个旧氽肉米线
93171571	255	258	怀微恋
93171591	10	11	砂锅黄焖鸡   云南过桥米线
93171601	184	236	一口到四川
93171606	184	2124	Luvca Musashikoyama
93171626	201	1921	蘇家寨石锅老火锅
93171651	30	1911	鑫华饭店
93171781	184	2124	鹏悦菜驴肉
93171801	10	2109	邻里小吃店
93171821	10	183	海口面馆
93171856	174	1937	老徽老碗
93171931	10	11	百里香快餐
93171946	10	1948	林记正宗重庆酸辣粉
93171986	184	2124	ベッカーズ大宮店
93172011	202	210	开心自助火锅（箬横店）
93172036	10	183	兰艺牛肉拉面
93172041	2164	2051	民和饭馆（星南巷）
93172061	201	242	张升记羊蝎子火锅
93172081	10	2109	李师傅扒鸡
93172131	184	236	怡口香
93172146	315	383	666烧烤王
93172171	249	179	Ｙショップ立石店
93172181	10	11	辉哥隆江猪脚饭（长泰店）
93172196	315	383	味食惠烧烤夜宵
93172216	184	2124	三松
93172246	257	667	小余粮油饲料店
93172256	319	233	客家饭店
93172261	255	661	楼上火锅烧烤
93172271	257	666	品肉鲜肉行
93172281	2165	1988	Caffe bene（狎鸥亭店）
93172306	184	2124	蒸盒号餐厅
93172321	249	179	押谷製菓
93172346	10	183	峨眉山无名老面馆
93172351	184	2124	城阳鲁香鸡胗
93172356	184	2124	Sakedokoroyoshimoto
93172366	309	26	Cui Xiang Yuan Restaurant
93172391	10	11	老三大快活美食坊
93172426	10	2087	骨汤麻辣烫
93172431	2165	1988	悠闲时光咖啡
93172501	315	383	晏鑫烧烤
93172546	10	2090	壹品香熟食店
93172571	10	2087	郭记麻辣烫
93172586	255	258	Heaven’s Garden
93172591	10	2082	光头佬
93172621	184	2124	Grill Madoka
93172666	10	11	扬记烧鹅快餐
93172671	2165	2111	陈记凉茶
93172696	255	258	俄罗斯进口食品店
93172706	10	11	川七平价小炒
93172716	10	1949	杨记米粉盖饭
93172736	184	2124	法兰蒂·旗舰店
93172796	10	11	开心一烫
93172811	319	2121	龍爷餐厅
93172816	184	2124	柏邦農産
93172836	23	2042	Akanoren
93172931	2164	2045	风味家常菜馆
93172941	10	1977	蔡记煲仔饭（浪情网吧内）
93172951	175	2007	李连贵熏肉大饼（北极店）
93172961	23	2042	どんぐり
93172971	184	2124	和楽
93172986	10	2088	味嘟嘟龙虾
93173006	23	2042	越後茶屋総本店
93173016	24	24	东子狗肉馆
93173026	309	1939	简妮披萨（爱琴海店）
93173046	2164	120	炒夫私房菜
93173061	315	383	惠利烧烤
93173086	10	183	兰州牛大碗经典牛肉拉面
93173096	249	12	abb.g时尚烘焙
93173111	315	383	文山民族村啤酒广场
93173116	10	2099	沙县小吃
93173161	315	220	宝记烧烤（金陵小区店）
93173171	184	2124	Teuchi Soba Jinsaku
93173186	10	2083	扁食王
93173196	2163	9	舒馨家园渔家乐
93173201	184	2124	渡辺味よし
93173231	10	1943	乔晨粗粮坊
93173256	2163	9	贺萱野生海参专营店
93173276	10	11	仙居金牛馆
93173296	184	2124	Noy Steak&Bar
93173306	10	183	河南鲜切面
93173316	257	667	邓家纯真油坊
93173326	10	11	喜成快餐店
93173336	2165	2113	大台北茶饮连锁
93173341	10	1948	重庆酸辣粉（老通扬路店）
93173371	315	383	清清油茶烧烤店
93173376	23	2042	串坊
93173401	201	244	常记鸡煲
93173446	229	2003	楚香蜀味
93173451	10	2087	佳肴麻辣烫
93173481	255	258	スターゼン長崎営業所
93173491	230	230	小可以川湘菜馆
93173501	184	2124	大展红兔酒楼
93173531	184	2124	肉処 倉（难波公园店）
93173536	2166	36	沐风楼酒店
93173611	10	2109	新出炉炸鸡
93173631	10	11	仟纤老汤面
93173636	10	2109	蕊记小吃
93173651	184	2124	Iyo Seimen Usuki
93173681	23	2042	芊面屋
93173686	184	2124	ランサーンレストラン
93173706	184	2124	鹏腾酒楼
93173711	257	666	安夏土鸡蛋
93173726	10	2109	阿嘉鸡排
93173751	10	2084	唐岛大排档
93173761	30	1911	宏吉福饭店
93173766	10	2109	邓氏特色粉
93173791	184	236	一品鲜
93173796	10	11	心客快餐
93173801	10	11	一传十牛肉面
93173816	23	2040	正味亭
93173836	184	2124	菜羹香
93173841	2164	2046	乡村农庄
93173861	184	2124	金阳光早餐厅
93173866	10	11	一品世家
93173871	184	2124	早阳淮阳早点
93173971	315	383	草原牧人炭火烤羊腿
93174046	175	2005	王记上汤砂锅
93174061	315	383	喜相逢烧烤城
93174071	2163	9	非抠不可海鲜坊
93174076	249	12	新西兰岩烧乳酪（柳市店）
93174136	2165	2113	今磨房五谷杂粮（西乡店）
93174196	10	2109	米米特色小吃
93174221	10	1977	卡诺琳
93174251	184	236	Morioka Jyajyamen Senmonten Jyajyae
93174301	2165	1988	ARTISEE（花井站店）
93174306	10	2082	流红饺子馆
93174316	249	179	ひよ子本舗吉野堂飯塚総合工場
93174326	257	665	四儿精品水果行
93174331	10	183	不一样拉面馆
93174346	10	11	珍骨汤牛肉拉面
93174361	24	24	芝士年糕火锅（韩尚道）
93174391	229	2032	炉鱼诱惑时尚餐厅
93174396	2164	2045	如意家常菜
93174411	255	258	鲜菜园（梅陇店）
93174416	10	2082	北方正宗水饺老面馒头
93174431	2165	1988	杂咖
93174451	30	1919	八彩时尚花艺 宝鸡店
93174461	315	383	一九烧烤（北环路）
93174466	10	11	黄焖鸡米饭
93174471	23	2042	宮島競艇場第６食堂
93174496	10	2109	孟祥羊肉粉
93174536	10	2109	好吃嘴小吃店
93174581	10	2109	油饼母鸡汤
93174596	10	11	e家快餐
93174626	230	230	渔米之香
93174671	10	2109	蔬范儿（世茂店）
93174691	24	24	El Plato
93174726	10	2109	谢品石磨粉
93174751	10	183	正宗和气面（玉泉店）
93174816	298	298	金悦来酒家
93174831	201	241	石锅鱼
93174841	2165	1988	Kissa Paradise
93174866	230	230	彭家豆腐
93174871	184	2124	盛宴
93174881	229	2001	禁锅（和韵店）
93174921	184	236	盛世酒店
93174926	10	2095	卤太太营养卤味（舒城店）
93174941	249	12	薇薇蛋糕店（薇薇蛋糕店）
93174946	255	662	勇哥炒栗王（总店）
93174951	23	2042	Marubiya
93174956	315	383	怕出名烧烤
93174961	315	220	龙门花甲
93174966	10	2109	熊记米花糖
93174971	184	236	悦来饭店
93175041	184	2124	Por Kung Pow
93175056	175	2005	华欣正宗砂锅
93175066	10	183	袁记香辣鸡粉面馆
93175071	257	667	天地粮人鲜米坊
93175076	2163	9	伊路飘香老蔡海鲜加工馆（1号馆）
93175091	10	11	润农生态肉
93175106	184	2124	Garden Home Western Bar
93175111	23	2042	Sumimaru
93175121	10	2109	有间小铺·玄饭团
93175166	10	11	金泰工程机械有限公司食堂
93175211	184	2124	らーめん日高
93175251	10	1960	田园小吃·春饼
93175261	309	19	シェ・トト
93175266	10	2082	喜满年饺子
93175276	27	1993	北京手撕烤鸭
93175356	184	2124	嘉豪·品悦快捷酒店
93175361	2163	9	碧海渔村
93175381	10	2083	渝记老麻抄手店
93175451	2164	2046	江湖风味农家菜
93175461	255	258	宮崎合同食品
93175466	10	11	食方世界美食广场
93175481	10	1949	粉螺香桂林米粉
93175486	184	2124	ポプラ
93175491	175	2005	好好吃砂锅
93175516	23	2042	でんばあ
93175531	309	26	亲爱的餐厅
93175551	10	1972	老西关牛杂
93175576	184	2124	可乐八餐厅
93175581	184	2124	加藤精米店
93175586	2165	2110	甘茶度（沃尔玛店）
93175601	201	242	马坡马强羊蝎子羊排
93175651	229	2032	馋猫纸上烤鱼
93175711	10	2109	吴记熟食店（工人路）
93175736	229	2032	蓝海鱼干
93175741	249	179	蛋挞王子
93175766	2164	2046	小红土菜馆
93175796	300	300	花园酒楼
93175806	24	24	金三顺
93175811	229	2003	四川小吃
93175816	2165	13	冰凉一夏
93175826	30	1920	西林路彩蝶坊
93175841	10	11	新世纪餐馆（永昌路）
93175876	10	183	山西皇甫家常菜面馆
93175886	249	12	方大蛋糕
93175931	10	2022	正宗臭豆腐
93175956	184	236	百鸟归巢
93175991	23	2042	寿ししゅう
93176021	184	2124	Le Souvenir
93176026	249	179	欧麦烘培屋
93176036	2165	1988	铭典酒吧咖啡
93176056	10	11	潇洒美食城
93176066	30	1911	寻麦时尚餐厅
93176071	249	12	上海蛋糕
93176081	255	258	金莎（朱古力專門店）
93176091	249	179	二葉屋菓舗
93176096	255	258	宜速商城
93176101	10	11	食为先
93176131	2164	2051	穆萨回民餐厅
93176201	184	2124	Abura Bozu
93176296	2165	13	多喜爱意大利冰淇淋
93176311	10	183	食味轩面馆
93176316	23	2042	Shinjukutatsukichi
93176321	175	2007	18号骨头馆
93176326	10	11	百姓快餐
93176356	10	2109	宏运小吃
93176376	184	2124	Yasuragi
93176411	255	258	康乃馨商行
93176416	10	183	大槐树面食城
93176426	2164	2045	金凤家常菜馆
93176436	10	11	辉记隆江猪脚饭
93176456	10	2093	彩虹生煎
93176526	319	2120	梧州烧腊
93176546	315	383	回强烧烤
93176551	10	2090	手撕鸭
93176556	10	11	老季面馆
93176561	10	11	周鹿钟记美食
93176586	30	1911	豪林饭店
93176596	184	2124	彩工坊
93176601	303	303	红双喜酒店
93176606	2166	35	飞虎农家缘
93176611	23	2040	禾室日本料理
93176646	10	11	老余餐厅
93176676	184	2124	Domannaka Takadanobaba
93176681	257	667	龙峪湾玉娜粮行
93176706	23	2042	琉球新麺 通堂（本店）
93176736	10	11	通江快餐厅
93176746	23	2042	サッポロラーメン内海店
93176756	10	2090	云峰熟食
93176761	257	665	高老二果品批发
93176791	23	2042	Tokiwa
93176806	2164	2045	豫皖家常菜
93176821	319	2120	旺角烧腊
93176856	315	383	大圣烧烤
93176861	10	2109	芷江特色曾氏酸萝卜
93176871	10	2087	记忆麻辣烫
93176891	10	183	重庆老太婆摊摊面
93176921	10	2109	发记石磨肠粉
93176931	249	1900	小巷甜品
93176936	10	2109	小吃店
93176946	10	2109	正宗粉面世家
93176996	249	179	紫云饼家
93177071	175	2007	聚丰园
93177096	10	1950	金香缘云南过桥米线
93177161	257	666	金忠
93177171	10	183	兰香源牛肉拉面
93177176	10	2087	辣尚麻辣烫
93177181	10	2088	金鼎广源
93177211	10	11	万禧国际大酒店
93177296	201	244	柘城蒸羊肉（振兴路）
93177316	184	236	蓝天饭店（宝塔大道店）
93177331	201	239	金锅涮
93177341	255	258	カネ上
93177351	184	2124	Shinkawa Nishiya
93177361	184	236	乌荞碗团店
93177366	10	1974	羊肉汤烩面
93177406	184	2124	お米のハシモト
93177431	23	2042	Mugenbito Kura
93177446	257	667	阿里果品
93177461	249	1900	美芝莲（大洋百货新街口店）
93177521	10	11	锡纸花甲粉
93177526	10	11	周老三摊摊面
93177556	257	667	桥南粮油饲料门市
93177596	10	2109	正宗上海巴比包点
93177601	30	1911	九洲园
93177616	24	24	可可美韩馆
93177626	257	665	莱茵天天水果店
93177641	2164	2045	川渝新派家常菜
93177656	10	214	阿翠锅贴店
93177676	2164	2051	温家岸面粉厂（东门）
93177741	2165	2110	闲韵水吧
93177746	249	12	他家蛋糕店
93177751	10	2099	沙县小吃
93177811	315	383	聚友经典饭市特色烧烤
93177816	10	2109	老汤卤味坊武汉蒸鸭
93177861	257	666	苏氏水产经营部（六十一中巷店）
93177891	257	667	南平鲜面店
93177896	2164	2045	海潮家常菜馆
93177906	2165	1988	Doutor Coffee Shop Nagoya Towers Street
93177926	10	11	绿滋味健康餐馆
93177936	10	2109	正果云吞
93177946	2166	2122	云南火瓢牛肉
93177951	23	2042	小品寿司
93177976	10	11	川美味王氏砂锅居
93177981	2165	13	人人都爱冰淇淋（首地大峡谷店）
93177986	2165	1988	思甜休闲吧（董宅路店）
93178016	249	12	长城门业安利来门
93178036	184	2124	Sohonkesurugaya
93178046	175	2007	咱家大院
93178056	23	2042	幽靈刺身
93178061	10	183	食面埋腹
93178076	10	1963	美人鱼
93178106	10	1962	曹家肉饼店
93178111	2164	223	美丽之冠全日制餐厅
93178126	309	1848	科比披萨汉堡饮品店
93178131	184	2124	赤だこ
93178146	184	2124	子轩酒楼
93178166	175	2007	骨头记
93178181	10	2083	安庆鸡汤馄饨（九中店）
93178186	30	1911	彬彬饭店
93178246	184	2124	珍満
93178266	229	2003	川味小炒（万辉店）
93178271	184	236	Khaophat Pu Mueang Thong
93178306	202	8	御都温泉盛宴自助餐厅（餐饮部）
93178331	2165	2110	旺济酸奶
93178346	10	11	孟氏烧烤夹饼
93178351	249	12	万德福蛋糕
93178366	23	2042	うたげ
93178371	10	2109	唐家小吃
93178386	249	179	笑笑西饼屋
93178391	10	11	钱进营养快餐
93178421	201	242	东锦食府
93178431	257	665	孙姐精品水果
93178466	10	2082	静静水饺店
93178471	255	258	振刚干果蜜饯总汇
93178496	10	183	黄河楼牛肉面
93178531	10	2109	刘亮烧鸡卤肉店
93178596	249	12	双拇指西饼蛋糕
93178646	184	2124	辣丫头主题餐厅
93178666	315	383	串好美（冠县店）
93178686	315	220	小泥炉烧烤
93178721	10	2109	增广早点
93178766	30	1911	金满原饭店
93178796	2165	1988	Caffe Been
93178801	184	2124	大嘴狗
93178871	10	11	咸肉菜饭
93178891	23	2042	Fuku Sushi
93178901	184	2124	Ureshii Purin Ya San Mahakara
